Date,Simulated Storage,
20140327,0,
20140328,0,
20140329,0,
20140330,0,
20140331,0,
20140401,0,
20140402,0,
20140403,0,
20140404,0,
20140405,0,
20140406,0,
20140407,0,
20140408,0,
20140409,0,
20140410,0,
20140411,0,
20140412,0,
20140413,0,
20140414,0,
20140415,0,
20140416,0,
20140417,0,
20140418,0,
20140419,0,
20140420,0,
20140421,0,
20140422,0,
20140423,0,
20140424,0,
20140425,0,
20140426,0,
20140427,0,
20140428,0,
20140429,0,
20140430,0,
20140501,0,
20140502,0,
20140503,0,
20140504,0,
20140505,0.012466077,
20140506,0,
20140507,0,
20140508,0,
20140509,0.287955793,
20140510,0.204189403,
20140511,0.105838056,
20140512,0,
20140513,0,
20140514,0,
20140515,0,
20140516,0,
20140517,0,
20140518,0,
20140519,0,
20140520,0,
20140521,0,
20140522,0,
20140523,0,
20140524,0,
20140525,0,
20140526,0,
20140527,0,
20140528,0,
20140529,0,
20140530,0,
20140531,0,
20140601,0,
20140602,0,
20140603,0,
20140604,0,
20140605,0,
20140606,0,
20140607,0,
20140608,0,
20140609,0,
20140610,0,
20140611,0,
20140612,0,
20140613,0,
20140614,0,
20140615,0,
20140616,0,
20140617,0,
20140618,0,
20140619,0,
20140620,0,
20140621,0,
20140622,0,
20140623,0,
20140624,0,
20140625,0,
20140626,0,
20140627,0,
20140628,0,
20140629,0,
20140630,0,
20140701,0,
20140702,0,
20140703,0,
20140704,0,
20140705,0,
20140706,0,
20140707,0,
20140708,0,
20140709,0,
20140710,0,
20140711,0,
20140712,0,
20140713,0.153901318,
20140714,0.246778891,
20140715,0.269239019,
20140716,0.2489684,
20140717,0.153971947,
20140718,0.044390536,
20140719,0,
20140720,0,
20140721,0,
20140722,0.263447414,
20140723,0.290992854,
20140724,0.535017201,
20140725,0.567153548,
20140726,0.553380828,
20140727,0.544552161,
20140728,0.608471708,
20140729,0.643786374,
20140730,0.628601068,
20140731,0.633898268,
20140801,0.687929708,
20140802,0.805880695,
20140803,0.868387655,
20140804,0.822831735,
20140805,0.962324668,
20140806,1.177037842,
20140807,1.321121682,
20140808,1.400579682,
20140809,1.463792936,
20140810,1.524181016,
20140811,1.584569096,
20140812,1.657317309,
20140813,1.719117976,
20140814,1.779859203,
20140815,1.840247283,
20140816,1.899575923,
20140817,1.95925771,
20140818,2.018939497,
20140819,2.082859043,
20140820,2.156666697,
20140821,2.21882051,
20140822,2.279561737,
20140823,2.340302964,
20140824,2.399984751,
20140825,2.459313391,
20140826,2.517935737,
20140827,2.575498644,
20140828,2.637652458,
20140829,2.737946111,
20140830,2.819522991,
20140831,2.985855072,
20140901,3.135236112,
20140902,3.261662619,
20140903,3.335823419,
20140904,3.483085579,
20140905,3.566781339,
20140906,3.644473606,
20140907,3.866956006,
20140908,3.95877414,
20140909,4.03293494,
20140910,4.103564273,
20140911,4.174193607,
20140912,4.241291474,
20140913,4.30838934,
20140914,4.37195574,
20140915,4.439053607,
20140916,4.502620007,
20140917,4.569717874,
20140918,4.629752808,
20140919,4.693319208,
20140920,4.756885608,
20140921,4.816920541,
20140922,4.876955475,
20140923,4.972305075,
20140924,5.049997342,
20140925,5.374892275,
20140926,5.477304809,
20140927,5.562060009,
20140928,5.629157876,
20140929,5.759822143,
20140930,5.833982943,
20141001,5.897549343,
20141002,5.957584276,
20141003,6.01761921,
20141004,6.077654143,
20141005,6.141220543,
20141006,6.211849877,
20141007,6.384891744,
20141008,6.46258401,
20141009,6.526150411,
20141010,6.586185344,
20141011,6.646220277,
20141012,6.706255211,
20141013,6.762758678,
20141014,6.815730678,
20141015,6.868702678,
20141016,6.925206145,
20141017,6.978178145,
20141018,7.031150145,
20141019,7.080590678,
20141020,7.133562678,
20141021,7.186534678,
20141022,7.235975212,
20141023,7.281884278,
20141024,7.341919212,
20141025,7.391359745,
20141026,7.469052012,
20141027,7.518492546,
20141028,7.571464546,
20141029,7.617373612,
20141030,7.663282679,
20141031,7.705660279,
20141101,7.748037879,
20141102,7.790415479,
20141103,7.832793079,
20141104,7.875170679,
20141105,7.914016813,
20141106,7.952862946,
20141107,7.99170908,
20141108,8.030555213,
20141109,8.06586988,
20141110,8.104716013,
20141111,8.14003068,
20141112,8.175345347,
20141113,8.210660013,
20141114,8.24597468,
20141115,8.281289347,
20141116,8.313072547,
20141117,8.344855747,
20141118,8.376638947,
20141119,8.40489068,
20141120,8.433142414,
20141121,8.461394147,
20141122,8.48964588,
20141123,8.517897614,
20141124,8.542617881,
20141125,8.570869614,
20141126,8.595589881,
20141127,8.620310147,
20141128,8.641498947,
20141129,8.666219214,
20141130,8.687408014,
20141201,8.712128281,
20141202,8.733317081,
20141203,8.754505881,
20141204,8.775694681,
20141205,8.796883481,
20141206,8.814540814,
20141207,8.835729614,
20141208,8.853386948,
20141209,8.878107214,
20141210,8.895764548,
20141211,8.927547748,
20141212,8.948736548,
20141213,8.969925348,
20141214,8.987582681,
20141215,9.005240015,
20141216,9.040554681,
20141217,9.058212015,
20141218,9.075869348,
20141219,9.093526681,
20141220,9.107652548,
20141221,9.125309881,
20141222,9.139435748,
20141223,9.157093082,
20141224,9.171218948,
20141225,9.185344815,
20141226,9.199470682,
20141227,9.213596548,
20141228,9.227722415,
20141229,9.238316815,
20141230,9.252442682,
20141231,9.266568548,
20150101,9.277162948,
20150102,9.291288815,
20150103,9.301883215,
20150104,9.312477615,
20150105,9.323072015,
20150106,9.333666415,
20150107,9.344260815,
20150108,9.354855215,
20150109,9.361918149,
20150110,9.372512549,
20150111,9.379575482,
20150112,9.386638415,
20150113,9.390169882,
20150114,9.393701349,
20150115,9.397232815,
20150116,9.400764282,
20150117,9.404295749,
20150118,9.407827215,
20150119,9.411358682,
20150120,9.411358682,
20150121,9.414890149,
20150122,9.414890149,
20150123,9.414890149,
20150124,9.414890149,
20150125,9.418421615,
20150126,9.418421615,
20150127,9.418421615,
20150128,9.418421615,
20150129,9.418421615,
20150130,9.414890149,
20150131,9.414890149,
20150201,9.414890149,
20150202,9.414890149,
20150203,9.414890149,
20150204,9.411358682,
20150205,9.411358682,
20150206,9.411358682,
20150207,9.407827215,
20150208,9.407827215,
20150209,9.407827215,
20150210,9.404295749,
20150211,9.400764282,
20150212,9.400764282,
20150213,9.400764282,
20150214,9.397232815,
20150215,9.393701349,
20150216,9.393701349,
20150217,9.390169882,
20150218,9.005240015,
20150219,8.090590146,
20150220,7.461989079,
20150221,7.133562678,
20150222,6.776884544,
20150223,6.504961611,
20150224,6.264821877,
20150225,6.16594081,
20150226,6.02821361,
20150227,5.865766143,
20150228,5.692724276,
20150301,5.565591476,
20150302,5.473773342,
20150303,5.385486675,
20150304,5.261885342,
20150305,5.134752542,
20150306,5.004088275,
20150307,4.866361075,
20150308,4.725102408,
20150309,4.583843741,
20150310,4.333109607,
20150311,3.870487473,
20150312,3.503921232,
20150313,3.271903872,
20150314,3.082970405,
20150315,2.718523044,
20150316,2.363610644,
20150317,1.929240243,
20150318,1.549254429,
20150319,1.236366482,
20150320,0.957027468,
20150321,0.656499654,
20150322,0.380338961,
20150323,0.119540147,
20150324,0,
20150325,0,
20150326,0,
20150327,0,
20150328,0,
20150329,0,
20150330,0,
20150331,0,
20150401,0,
20150402,0,
20150403,0,
20150404,0,
20150405,0,
20150406,0,
20150407,0,
20150408,0,
20150409,0,
20150410,0,
20150411,0,
20150412,0,
20150413,0,
20150414,0,
20150415,0,
20150416,0,
20150417,0,
20150418,0,
20150419,0,
20150420,0,
20150421,0,
20150422,0,
20150423,0,
20150424,0,
20150425,0,
20150426,0,
20150427,0,
20150428,0,
20150429,0,
20150430,0,
20150501,0,
20150502,0,
20150503,0,
20150504,0,
20150505,0,
20150506,0,
20150507,0,
20150508,0,
20150509,0,
20150510,0,
20150511,0,
20150512,0,
20150513,0,
20150514,0,
20150515,0,
20150516,0,
20150517,0,
20150518,0,
20150519,0,
20150520,0,
20150521,0,
20150522,0,
20150523,0,
20150524,0,
20150525,0,
20150526,0,
20150527,0,
20150528,0,
20150529,0,
20150530,0,
20150531,0,
20150601,0,
20150602,0,
20150603,0,
20150604,0,
20150605,0,
20150606,0,
20150607,0,
20150608,0,
20150609,0,
20150610,0,
20150611,0,
20150612,0,
20150613,0,
20150614,0,
20150615,0,
20150616,0,
20150617,0,
20150618,0,
20150619,0,
20150620,0.338632339,
20150621,0.825303761,
20150622,1.375506269,
20150623,1.659789336,
20150624,1.91264235,
20150625,2.043306617,
20150626,2.988327098,
20150627,3.285676592,
20150628,3.355599632,
20150629,3.380673045,
20150630,3.396917792,
20150701,3.392680032,
20150702,3.387735979,
20150703,3.383145072,
20150704,3.387735979,
20150705,3.392326886,
20150706,3.398330379,
20150707,3.402921286,
20150708,3.433645046,
20150709,3.469666006,
20150710,3.490148512,
20150711,3.563249872,
20150712,3.605627473,
20150713,3.630347739,
20150714,3.651536539,
20150715,3.672725339,
20150716,3.693914139,
20150717,3.743354673,
20150718,3.902270673,
20150719,4.05412374,
20150720,4.26601174,
20150721,4.368424274,
20150722,4.417864807,
20150723,4.453179474,
20150724,4.513214407,
20150725,4.569717874,
20150726,4.636815741,
20150727,4.700382141,
20150728,4.802794674,
20150729,4.866361075,
20150730,4.922864541,
20150731,4.982899475,
20150801,5.039402942,
20150802,5.102969342,
20150803,5.163004275,
20150804,5.223039208,
20150805,5.286605609,
20150806,5.396081075,
20150807,5.604437609,
20150808,5.735101876,
20150809,5.809262676,
20150810,5.89048641,
20150811,5.968178676,
20150812,6.052933876,
20150813,6.158877877,
20150814,6.26129041,
20150815,6.338982677,
20150816,6.40961201,
20150817,6.476709877,
20150818,6.596779744,
20150819,6.769821611,
20150820,6.851045344,
20150821,6.921674678,
20150822,7.031150145,
20150823,7.140625612,
20150824,7.214786412,
20150825,7.288947212,
20150826,7.359576545,
20150827,7.426674412,
20150828,7.497303746,
20150829,7.564401612,
20150830,7.627968012,
20150831,7.695065879,
20150901,7.765695213,
20150902,7.829261613,
20150903,7.892828013,
20150904,7.95992588,
20150905,8.030555213,
20150906,8.29894668,
20150907,8.486114414,
20150908,8.743911481,
20150909,8.853386948,
20150910,8.931079214,
20150911,9.005240015,
20150912,9.072337881,
20150913,9.139435748,
20150914,9.206533615,
20150915,9.270100015,
20150916,9.347792282,
20150917,9.414890149,
20150918,9.478456549,
20150919,9.545554415,
20150920,9.609120816,
20150921,9.676218682,
20150922,9.736253616,
20150923,9.796288549,
20150924,9.859854949,
20150925,9.948141616,
20150926,10.01523948,
20150927,10.07527442,
20150928,10.44960988,
20150929,10.55555388,
20150930,10.74272162,
20151001,10.82041388,
20151002,10.93342082,
20151003,11.00405015,
20151004,11.06761655,
20151005,11.17002908,
20151006,11.24418988,
20151007,11.30775629,
20151008,11.37132269,
20151009,11.44195202,
20151010,11.50198695,
20151011,11.56202189,
20151012,11.62205682,
20151013,11.68209175,
20151014,11.73506375,
20151015,11.78803575,
20151016,11.84100775,
20151017,11.89044829,
20151018,11.94342029,
20151019,11.99286082,
20151020,12.04230135,
20151021,12.08821042,
20151022,12.13765095,
20151023,12.18002855,
20151024,12.22593762,
20151025,12.27184669,
20151026,12.31069282,
20151027,12.35660189,
20151028,12.39544802,
20151029,12.47667175,
20151030,12.52611229,
20151031,12.57202135,
20151101,12.62146189,
20151102,12.71681149,
20151103,12.76625202,
20151104,12.92869949,
20151105,13.11233575,
20151106,13.17237069,
20151107,13.22181122,
20151108,13.26418882,
20151109,13.30656642,
20151110,13.34894402,
20151111,13.39485309,
20151112,13.46548242,
20151113,13.51492296,
20151114,13.55730056,
20151115,13.59967816,
20151116,13.64558722,
20151117,13.68443336,
20151118,13.72327949,
20151119,13.76212562,
20151120,13.80450322,
20151121,13.84334936,
20151122,13.87866402,
20151123,13.92104162,
20151124,13.95635629,
20151125,13.99167096,
20151126,14.02698562,
20151127,14.05876882,
20151128,14.09055202,
20151129,14.12233522,
20151130,14.15058696,
20151201,14.18237016,
20151202,14.21062189,
20151203,14.24946802,
20151204,14.27771976,
20151205,14.30597149,
20151206,14.33422322,
20151207,14.36247496,
20151208,14.38719522,
20151209,14.41191549,
20151210,14.44016722,
20151211,14.46135602,
20151212,14.48607629,
20151213,14.51079656,
20151214,14.53551682,
20151215,14.56023709,
20151216,14.59202029,
20151217,14.61320909,
20151218,14.63439789,
20151219,14.65558669,
20151220,14.67677549,
20151221,14.69796429,
20151222,14.71915309,
20151223,14.73681042,
20151224,14.75446776,
20151225,14.77212509,
20151226,14.78625096,
20151227,14.80390829,
20151228,14.82156562,
20151229,14.83569149,
20151230,14.85334882,
20151231,14.86747469,
20160101,14.88160056,
20160102,14.89572642,
20160103,14.90985229,
20160104,14.92397816,
20160105,14.93457256,
20160106,14.94869842,
20160107,14.95929282,
20160108,14.96988722,
20160109,14.98048162,
20160110,14.99107602,
20160111,15.00167042,
20160112,15.01226482,
20160113,15.01932776,
20160114,15.02992216,
20160115,15.03345362,
20160116,15.04051656,
20160117,15.04404802,
20160118,15.04404802,
20160119,15.04757949,
20160120,15.05464242,
20160121,15.05464242,
20160122,15.05464242,
20160123,15.05464242,
20160124,15.05464242,
20160125,15.05464242,
20160126,15.05464242,
20160127,15.05464242,
20160128,15.05464242,
20160129,15.05464242,
20160130,15.05464242,
20160131,15.05111096,
20160201,15.05111096,
20160202,15.04757949,
20160203,15.04757949,
20160204,15.04404802,
20160205,15.04404802,
20160206,15.04051656,
20160207,15.03698509,
20160208,15.03345362,
20160209,14.89572642,
20160210,14.76506216,
20160211,14.32362882,
20160212,13.94223042,
20160213,13.53964322,
20160214,13.24300002,
20160215,13.05230082,
20160216,12.85807015,
20160217,12.65677655,
20160218,12.40251095,
20160219,12.14471389,
20160220,11.88338535,
20160221,11.64677709,
20160222,11.37485415,
20160223,10.84866562,
20160224,10.43901548,
20160225,10.02583388,
20160226,9.619715216,
20160227,9.305414682,
20160228,9.075869348,
20160229,8.931079214,
20160301,8.715659747,
20160302,8.50024028,
20160303,8.284820813,
20160304,8.069401346,
20160305,7.853981879,
20160306,7.659751212,
20160307,7.225380812,
20160308,6.695660811,
20160309,6.46258401,
20160310,6.120031743,
20160311,5.735101876,
20160312,5.286605609,
20160313,4.940521875,
20160314,4.619158407,
20160315,4.220102674,
20160316,3.743354673,
20160317,3.262015765,
20160318,2.730530031,
20160319,1.952194777,
20160320,1.173859522,
20160321,0.569978721,
20160322,0.085249605,
20160323,0,
20160324,0,
20160325,0,
20160326,0,
20160327,0,
20160328,0,
20160329,0,
20160330,0,
20160331,0,
20160401,0,
20160402,0,
20160403,0,
20160404,0,
20160405,0,
20160406,0,
20160407,0,
20160408,0,
20160409,0,
20160410,0,
20160411,0,
20160412,0,
20160413,0,
20160414,0,
20160415,0,
20160416,0,
20160417,0,
20160418,0,
20160419,0,
20160420,0,
20160421,0,
20160422,0,
20160423,0,
20160424,0,
20160425,0,
20160426,0.000539961,
20160427,0.001060146,
20160428,0.001462027,
20160429,0.001921471,
20160430,0.002350544,
20160501,0.00283718,
20160502,0.003248949,
20160503,0.003856362,
20160504,0.005487899,
20160505,0.006967584,
20160506,0,
20160507,0,
20160508,0,
20160509,0,
20160510,0,
20160511,0,
20160512,0,
20160513,0,
20160514,0,
20160515,0.007119437,
20160516,0.013408979,
20160517,0.01890041,
20160518,0.024345931,
20160519,0.029339425,
20160520,0.033658409,
20160521,0.037680749,
20160522,0.041106272,
20160523,0.044213963,
20160524,0.047039136,
20160525,0.049546477,
20160526,0.051947875,
20160527,0,
20160528,0,
20160529,0,
20160530,0,
20160531,0,
20160601,0,
20160602,0,
20160603,0,
20160604,0,
20160605,0,
20160606,0.005823389,
20160607,0.009637373,
20160608,0.013550238,
20160609,0.057562907,
20160610,0.074973037,
20160611,0.090758693,
20160612,0.100328968,
20160613,0,
20160614,0,
20160615,0,
20160616,0,
20160617,0,
20160618,0.007130031,
20160619,0.039234595,
20160620,0.050358715,
20160621,0.058763605,
20160622,0.066638776,
20160623,0.086414989,
20160624,0.10541428,
20160625,0.116997491,
20160626,0.131511819,
20160627,0.300104038,
20160628,0.484870374,
20160629,1.177037842,
20160630,1.726534056,
20160701,2.050016403,
20160702,2.15843243,
20160703,2.240362457,
20160704,2.31417011,
20160705,2.394687551,
20160706,2.454369337,
20160707,2.608341284,
20160708,2.663785311,
20160709,2.716757311,
20160710,2.979145285,
20160711,3.352068165,
20160712,3.467547126,
20160713,3.559718406,
20160714,3.619753339,
20160715,3.672725339,
20160716,3.722165873,
20160717,3.775137873,
20160718,3.824578406,
20160719,3.87401894,
20160720,3.92699094,
20160721,4.00115174,
20160722,4.09650134,
20160723,4.16006774,
20160724,4.216571207,
20160725,4.273074674,
20160726,4.326046674,
20160727,4.379018674,
20160728,4.435522141,
20160729,4.509682941,
20160730,4.566186407,
20160731,4.636815741,
20160801,4.696850674,
20160802,4.756885608,
20160803,4.816920541,
20160804,4.880486941,
20160805,4.951116275,
20160806,5.035871475,
20160807,5.106500808,
20160808,5.173598675,
20160809,5.237165075,
20160810,5.304262942,
20160811,5.364297875,
20160812,5.424332809,
20160813,5.487899209,
20160814,5.547934142,
20160815,5.607969076,
20160816,5.685661343,
20160817,5.784542409,
20160818,5.865766143,
20160819,5.93286401,
20160820,5.992898943,
20160821,6.052933876,
20160822,6.11296881,
20160823,6.169472277,
20160824,6.22950721,
20160825,6.286010677,
20160826,6.342514144,
20160827,6.402549077,
20160828,6.459052544,
20160829,6.512024544,
20160830,6.568528011,
20160831,6.621500011,
20160901,6.670940544,
20160902,6.720381078,
20160903,6.769821611,
20160904,6.822793611,
20160905,6.872234144,
20160906,6.918143211,
20160907,6.967583745,
20160908,7.013492811,
20160909,7.055870411,
20160910,7.098248012,
20160911,7.144157078,
20160912,7.186534678,
20160913,7.225380812,
20160914,7.267758412,
20160915,7.341919212,
20160916,7.391359745,
20160917,7.437268812,
20160918,7.479646412,
20160919,7.518492546,
20160920,7.560870146,
20160921,7.599716279,
20160922,7.677408546,
20160923,7.719786146,
20160924,7.790415479,
20160925,7.846918946,
20160926,7.709191746,
20160927,7.536149879,
20160928,7.232443745,
20160929,7.087653612,
20160930,7.017024278,
20161001,7.052338945,
20161002,7.087653612,
20161003,7.122968278,
20161004,7.154751478,
20161005,7.186534678,
20161006,7.221849345,
20161007,7.253632545,
20161008,7.285415745,
20161009,7.317198945,
20161010,7.348982145,
20161011,7.380765345,
20161012,7.409017079,
20161013,7.440800279,
20161014,7.472583479,
20161015,7.525555479,
20161016,7.557338679,
20161017,7.585590412,
20161018,7.610310679,
20161019,7.638562412,
20161020,7.663282679,
20161021,7.688002946,
20161022,7.712723213,
20161023,7.737443479,
20161024,7.762163746,
20161025,7.783352546,
20161026,7.804541346,
20161027,7.825730146,
20161028,7.846918946,
20161029,7.868107746,
20161030,7.889296546,
20161031,7.910485346,
20161101,7.966988813,
20161102,7.99170908,
20161103,8.01289788,
20161104,8.03408668,
20161105,8.05527548,
20161106,8.072932813,
20161107,8.094121613,
20161108,8.111778946,
20161109,8.12943628,
20161110,8.147093613,
20161111,8.16121948,
20161112,8.178876813,
20161113,8.196534147,
20161114,8.21419148,
20161115,8.228317347,
20161116,8.24597468,
20161117,8.263632013,
20161118,8.27775788,
20161119,8.291883747,
20161120,8.306009613,
20161121,8.32013548,
20161122,8.33072988,
20161123,8.344855747,
20161124,8.355450147,
20161125,8.369576014,
20161126,8.380170414,
20161127,8.390764814,
20161128,8.40489068,
20161129,8.41548508,
20161130,8.42607948,
20161201,8.43667388,
20161202,8.44726828,
20161203,8.461394147,
20161204,8.471988547,
20161205,8.47905148,
20161206,8.493177347,
20161207,8.496708814,
20161208,8.503771747,
20161209,8.51083468,
20161210,8.514366147,
20161211,8.52142908,
20161212,8.524960547,
20161213,8.535554947,
20161214,8.680345081,
20161215,8.715659747,
20161216,8.729785614,
20161217,8.740380014,
20161218,8.747442948,
20161219,8.758037348,
20161220,8.765100281,
20161221,8.775694681,
20161222,8.782757614,
20161223,8.789820548,
20161224,8.796883481,
20161225,8.807477881,
20161226,8.814540814,
20161227,8.821603748,
20161228,8.828666681,
20161229,8.835729614,
20161230,8.846324014,
20161231,8.853386948,
20170101,8.860449881,
20170102,8.863981348,
20170103,8.871044281,
20170104,8.874575748,
20170105,8.881638681,
20170106,8.888701614,
20170107,8.892233081,
20170108,8.895764548,
20170109,8.899296014,
20170110,8.902827481,
20170111,8.909890414,
20170112,8.913421881,
20170113,8.916953348,
20170114,8.920484814,
20170115,8.924016281,
20170116,8.927547748,
20170117,8.934610681,
20170118,8.934610681,
20170119,8.938142148,
20170120,8.941673615,
20170121,8.945205081,
20170122,8.948736548,
20170123,8.948736548,
20170124,8.948736548,
20170125,8.948736548,
20170126,8.948736548,
20170127,8.948736548,
20170128,9.460799215,
20170129,9.531428549,
20170130,9.549085882,
20170131,9.559680282,
20170201,9.563211749,
20170202,9.566743216,
20170203,9.573806149,
20170204,9.577337616,
20170205,9.580869082,
20170206,9.584400549,
20170207,9.591463482,
20170208,9.594994949,
20170209,9.598526416,
20170210,9.602057882,
20170211,9.609120816,
20170212,9.612652282,
20170213,9.616183749,
20170214,9.619715216,
20170215,9.623246682,
20170216,9.626778149,
20170217,9.633841082,
20170218,9.637372549,
20170219,9.640904016,
20170220,9.644435482,
20170221,9.647966949,
20170222,9.651498416,
20170223,9.545554415,
20170224,9.372512549,
20170225,9.178281882,
20170226,8.846324014,
20170227,8.517897614,
20170228,8.079995746,
20170301,7.695065879,
20170302,7.366639479,
20170303,7.232443745,
20170304,7.105310945,
20170305,6.865171211,
20170306,6.603842677,
20170307,5.939926943,
20170308,5.060591742,
20170309,4.580312274,
20170310,4.12828454,
20170311,3.676256806,
20170312,3.225994805,
20170313,2.900040431,
20170314,2.598806324,
20170315,2.321939337,
20170316,2.044366057,
20170317,1.814820723,
20170318,1.688394216,
20170319,1.552432749,
20170320,1.412586669,
20170321,1.272740589,
20170322,1.135719682,
20170323,0.834485575,
20170324,0.282623278,
20170325,0,
20170326,0,
20170327,0,
20170328,0,
20170329,0,
20170330,0,
20170331,0,
20170401,0,
20170402,0,
20170403,0,
20170404,0,
20170405,0,
20170406,0,
20170407,0,
20170408,0,
20170409,0,
20170410,0,
20170411,0,
20170412,0,
20170413,0,
20170414,0,
20170415,0,
20170416,0,
20170417,0,
20170418,0,
20170419,0,
20170420,0,
20170421,0,
20170422,0,
20170423,0,
20170424,0,
20170425,0,
20170426,0,
20170427,0,
20170428,0,
20170429,0,
20170430,0,
20170501,0,
20170502,0,
20170503,0,
20170504,0,
20170505,0,
20170506,0,
20170507,0,
20170508,0,
20170509,0,
20170510,0,
20170511,0,
20170512,0,
20170513,0,
20170514,0,
20170515,0,
20170516,0,
20170517,0,
20170518,0,
20170519,0,
20170520,0,
20170521,0,
20170522,0,
20170523,0,
20170524,9.04055E-05,
20170525,0,
20170526,0,
20170527,0,
20170528,0,
20170529,0,
20170530,0,
20170531,0,
20170601,0,
20170602,0,
20170603,0,
20170604,0,
20170605,0,
20170606,0,
20170607,0,
20170608,0,
20170609,0,
20170610,0,
20170611,0,
20170612,0,
20170613,0,
20170614,0,
20170615,0,
20170616,0,
20170617,0,
20170618,0,
20170619,0,
20170620,0,
20170621,0,
20170622,0,
20170623,0,
20170624,0.016085831,
20170625,0.052760112,
20170626,0.203977515,
20170627,0.348308558,
20170628,0.382104694,
20170629,0.396936854,
20170630,0.384223574,
20170701,0.364447361,
20170702,0.336937235,
20170703,0.308049838,
20170704,0.279480273,
20170705,0.261293219,
20170706,0.232723654,
20170707,0.228521208,
20170708,0.192394304,
20170709,0.189427872,
20170710,0.173536272,
20170711,0.157362155,
20170712,0.145002022,
20170713,0.136703075,
20170714,0.154395723,
20170715,0.154890128,
20170716,0.190275424,
20170717,0.232052675,
20170718,0.294312433,
20170719,0.543139574,
20170720,1.018121842,
20170721,1.133247655,
20170722,1.219062295,
20170723,1.275212615,
20170724,1.323593709,
20170725,1.372327949,
20170726,1.417530722,
20170727,1.465911816,
20170728,1.553139043,
20170729,1.605404749,
20170730,1.652373256,
20170731,1.698988616,
20170801,1.745957123,
20170802,1.794691363,
20170803,1.840247283,
20170804,1.94018779,
20170805,2.089921977,
20170806,2.205754084,
20170807,2.26967363,
20170808,2.32476451,
20170809,2.378442804,
20170810,2.431414804,
20170811,2.482974217,
20170812,2.573732911,
20170813,2.630589524,
20170814,2.682855231,
20170815,2.734061498,
20170816,2.786680351,
20170817,2.838239765,
20170818,2.914519445,
20170819,3.171963365,
20170820,3.396917792,
20170821,3.679788273,
20170822,3.828109873,
20170823,3.90580214,
20170824,3.97996294,
20170825,4.241291474,
20170826,4.34017254,
20170827,4.619158407,
20170828,4.873424008,
20170829,5.353703475,
20170830,5.544402676,
20170831,5.636220809,
20170901,5.713913076,
20170902,5.784542409,
20170903,5.855171743,
20170904,5.92226961,
20170905,5.989367476,
20170906,6.10237441,
20170907,6.17653521,
20170908,6.593248277,
20170909,6.738038411,
20170910,6.865171211,
20170911,6.949926411,
20170912,7.024087211,
20170913,7.091185078,
20170914,7.172408812,
20170915,7.232443745,
20170916,7.274821345,
20170917,7.416080012,
20170918,7.539681346,
20170919,7.779821079,
