Date,Simulated Storage,
20170920,7.921079746,
20170921,7.931674146,
20170922,7.91754828,
20170923,7.966988813,
20170924,8.037618146,
20170925,8.136499213,
20170926,8.21419148,
20170927,8.291883747,
20170928,8.422548014,
20170929,8.507303214,
20170930,8.581464014,
20171001,8.655624814,
20171002,8.740380014,
20171003,8.814540814,
20171004,8.885170148,
20171005,8.952268015,
20171006,9.100589615,
20171007,9.181813348,
20171008,9.252442682,
20171009,9.319540548,
20171010,9.386638415,
20171011,9.457267749,
20171012,9.520834149,
20171013,9.612652282,
20171014,9.690344549,
20171015,9.760973883,
20171016,9.828071749,
20171017,9.891638149,
20171018,9.951673083,
20171019,10.02230242,
20171020,10.08233735,
20171021,10.14237228,
20171022,10.19181282,
20171023,10.22006455,
20171024,10.25537922,
20171025,10.28716242,
20171026,10.32247708,
20171027,10.35426028,
20171028,10.38251202,
20171029,10.40016935,
20171030,10.41782668,
20171031,10.43195255,
20171101,10.43548402,
20171102,10.48139308,
20171103,10.52377068,
20171104,10.56967975,
20171105,10.61558882,
20171106,10.65796642,
20171107,10.71446988,
20171108,10.76037895,
20171109,10.79922508,
20171110,10.84160268,
20171111,10.88044882,
20171112,10.91929495,
20171113,10.95460962,
20171114,10.99345575,
20171115,11.02877042,
20171116,11.06055362,
20171117,11.09586828,
20171118,11.12765148,
20171119,11.15943468,
20171120,11.19121788,
20171121,11.21946962,
20171122,11.25125282,
20171123,11.27950455,
20171124,11.30775629,
20171125,11.33247655,
20171126,11.36072829,
20171127,11.38544855,
20171128,11.41016882,
20171129,11.43488909,
20171130,11.45607789,
20171201,11.48079815,
20171202,11.51964429,
20171203,11.54789602,
20171204,11.57261629,
20171205,11.59733655,
20171206,11.61852535,
20171207,11.63971415,
20171208,11.66090295,
20171209,11.67856029,
20171210,11.69974909,
20171211,11.71740642,
20171212,11.73506375,
20171213,11.75272109,
20171214,11.77037842,
20171215,11.75625255,
20171216,11.68562322,
20171217,11.57261629,
20171218,11.51258135,
20171219,11.27244162,
20171220,11.03230188,
20171221,10.80628802,
20171222,10.64384055,
20171223,10.50258188,
20171224,10.42135815,
20171225,10.34366588,
20171226,10.28363095,
20171227,10.25891068,
20171228,10.26597362,
20171229,10.27303655,
20171230,10.28009948,
20171231,10.28716242,
20180101,10.29069388,
20180102,10.30128828,
20180103,10.31188268,
20180104,10.31894562,
20180105,10.32600855,
20180106,10.32954002,
20180107,10.33307148,
20180108,10.33660295,
20180109,10.34013442,
20180110,10.34013442,
20180111,10.34366588,
20180112,10.34366588,
20180113,10.34366588,
20180114,10.34719735,
20180115,10.34719735,
20180116,10.34719735,
20180117,10.34719735,
20180118,10.34719735,
20180119,10.34719735,
20180120,10.34719735,
20180121,10.34719735,
20180122,10.34719735,
20180123,10.34719735,
20180124,10.34366588,
20180125,10.34366588,
20180126,10.34366588,
20180127,10.34366588,
20180128,10.34366588,
20180129,10.34013442,
20180130,10.34013442,
20180131,10.34013442,
20180201,10.33660295,
20180202,10.33660295,
20180203,10.33660295,
20180204,10.33307148,
20180205,10.33307148,
20180206,10.32954002,
20180207,10.18828135,
20180208,9.414890149,
20180209,8.21419148,
20180210,7.147688545,
20180211,5.533808276,
20180212,4.442585074,
20180213,3.139827018,
20180214,1.838128403,
20180215,0.563975228,
20180216,0,
20180217,0,
20180218,0,
20180219,0,
20180220,0,
20180221,0,
20180222,0,
20180223,0,
20180224,0,
20180225,0,
20180226,0,
20180227,0,
20180228,0,
20180301,0,
20180302,0,
20180303,0,
20180304,0,
20180305,0,
20180306,0,
20180307,0,
20180308,0,
20180309,0,
20180310,0,
20180311,0,
20180312,0,
20180313,0,
20180314,0,
20180315,0,
20180316,0,
20180317,0,
20180318,0,
20180319,0,
20180320,0,
20180321,0,
20180322,0,
20180323,0,
20180324,0,
20180325,0,
20180326,0,
20180327,0,
20180328,0,
20180329,0,
20180330,0,
20180331,0,
20180401,0,
20180402,0,
20180403,0,
20180404,0,
20180405,0,
20180406,0,
20180407,0,
20180408,0,
20180409,0,
20180410,0,
20180411,0,
20180412,0,
20180413,0,
20180414,0,
20180415,0,
20180416,0,
20180417,0,
20180418,0,
20180419,0,
20180420,0,
20180421,0,
20180422,0,
20180423,0,
20180424,0,
20180425,0,
20180426,0,
20180427,0,
20180428,0,
20180429,0,
20180430,0,
20180501,0,
20180502,0,
20180503,0,
20180504,0,
20180505,0,
20180506,0,
20180507,0,
20180508,0,
20180509,0,
20180510,0,
20180511,0,
20180512,0,
20180513,0,
20180514,0,
20180515,0,
20180516,0,
20180517,0,
20180518,0,
20180519,0,
20180520,0,
20180521,0,
20180522,0,
20180523,0,
20180524,0,
20180525,0,
20180526,0.027146384,
20180527,0,
20180528,0,
20180529,0.028806174,
20180530,0.631073094,
20180531,0.638842321,
20180601,0.556559148,
20180602,0.449202561,
20180603,0.348237929,
20180604,0.273759296,
20180605,0.162588726,
20180606,0.049369904,
20180607,0,
20180608,0.552674534,
20180609,0.660384268,
20180610,0.811884188,
20180611,0.787163921,
20180612,0.833426135,
20180613,1.278390935,
20180614,1.88297803,
20180615,1.893925576,
20180616,1.80775779,
20180617,1.713820776,
20180618,1.613880269,
20180619,1.513939762,
20180620,1.427771976,
20180621,1.346901389,
20180622,1.251198642,
20180623,1.154083309,
20180624,1.059440002,
20180625,0.966562428,
20180626,0.870859681,
20180627,0.801996081,
20180628,0.710884241,
20180629,0.638489174,
20180630,0.548083628,
20180701,0.464741014,
20180702,0.399055734,
20180703,0.334218006,
20180704,0.268532726,
20180705,0.203306536,
20180706,0.13825692,
20180707,0.630013654,
20180708,1.110293122,
20180709,2.267201604,
20180710,2.774673365,
20180711,3.813984006,
20180712,4.333109607,
20180713,4.997025341,
20180714,5.251290942,
20180715,5.353703475,
20180716,5.537339742,
20180717,5.833982943,
20180718,6.05999681,
20180719,6.201255477,
20180720,6.300136544,
20180721,6.437863744,
20180722,6.681534944,
20180723,6.928737611,
20180724,7.218317878,
20180725,7.518492546,
20180726,7.702128813,
20180727,7.811604279,
20180728,7.910485346,
20180729,8.01289788,
20180730,8.125904813,
20180731,8.23538028,
20180801,8.344855747,
20180802,8.443736814,
20180803,8.542617881,
20180804,8.655624814,
20180805,8.758037348,
20180806,8.856918414,
20180807,9.022897348,
20180808,9.577337616,
20180809,10.30481975,
20180810,10.54142802,
20180811,10.74272162,
20180812,10.97226695,
20180813,11.61499389,
20180814,12.36719629,
20180815,13.25006295,
20180816,16.10348803,
20180817,16.68618003,
20180818,16.89100509,
20180819,17.36775309,
20180820,17.69971096,
20180821,17.92219336,
20180822,18.05992056,
20180823,18.20117923,
20180824,18.3212491,
20180825,18.44131896,
20180826,18.55785736,
20180827,18.67792723,
20180828,18.87922083,
20180829,19.05579416,
20180830,19.19352136,
20180831,19.35243736,
20180901,19.4760387,
20180902,19.58904563,
20180903,19.6985211,
20180904,19.80799657,
20180905,19.9104091,
20180906,20.0163531,
20180907,20.12582857,
20180908,20.23530403,
20180909,20.33771657,
20180910,20.4295347,
20180911,20.52841577,
20180912,20.6308283,
20180913,20.7261779,
20180914,20.81799603,
20180915,20.89215683,
20180916,20.9486603,
20180917,21.00516377,
20180918,21.0546043,
20180919,21.10051337,
20180920,21.1393595,
20180921,21.18526857,
20180922,21.17467417,
20180923,21.2347091,
20180924,21.3194643,
20180925,21.40775097,
20180926,22.09638697,
20180927,22.25530297,
20180928,22.37184137,
20180929,22.51310004,
20180930,22.59785524,
20181001,22.68261044,
20181002,22.77442857,
20181003,22.84858937,
20181004,22.92628164,
20181005,23.01103684,
20181006,23.0993235,
20181007,23.1734843,
20181008,23.24058217,
20181009,23.41009257,
20181010,23.51956804,
20181011,23.51956804,
20181012,23.51603657,
20181013,23.51603657,
20181014,23.51603657,
20181015,23.50897364,
20181016,23.50897364,
20181017,23.50897364,
20181018,23.50897364,
20181019,23.50897364,
20181020,23.50897364,
20181021,23.50897364,
20181022,23.50897364,
20181023,23.50897364,
20181024,23.50897364,
20181025,23.50897364,
20181026,23.50897364,
20181027,23.50897364,
20181028,23.50897364,
20181029,23.50897364,
20181030,23.50897364,
20181031,23.50897364,
20181101,23.50897364,
20181102,23.50897364,
20181103,23.50897364,
20181104,23.50897364,
20181105,23.5125051,
20181106,23.5125051,
20181107,23.5125051,
20181108,23.5125051,
20181109,23.5125051,
20181110,23.5125051,
20181111,23.51603657,
20181112,23.51603657,
20181113,23.51956804,
20181114,23.51956804,
20181115,23.51603657,
20181116,23.51603657,
20181117,23.51603657,
20181118,23.51603657,
20181119,23.51603657,
20181120,23.51603657,
20181121,23.51603657,
20181122,23.51603657,
20181123,23.51603657,
20181124,23.51603657,
20181125,23.51603657,
20181126,23.51603657,
20181127,23.51603657,
20181128,23.51603657,
20181129,23.51603657,
20181130,23.51603657,
20181201,23.51603657,
20181202,23.51603657,
20181203,23.51603657,
20181204,23.51603657,
20181205,23.51603657,
20181206,23.51603657,
20181207,23.51603657,
20181208,23.51603657,
20181209,23.51603657,
20181210,23.51603657,
20181211,23.51603657,
20181212,23.51603657,
20181213,23.51603657,
20181214,23.51603657,
20181215,23.51603657,
20181216,23.51603657,
20181217,23.51603657,
20181218,23.51603657,
20181219,23.51603657,
20181220,23.51603657,
20181221,23.51603657,
20181222,23.51603657,
20181223,23.51603657,
20181224,23.51603657,
20181225,23.51603657,
20181226,23.51603657,
20181227,23.5125051,
20181228,23.5125051,
20181229,23.5125051,
20181230,23.5125051,
20181231,23.5125051,
20190101,23.51603657,
20190102,23.51603657,
20190103,23.51603657,
20190104,23.51603657,
20190105,23.50897364,
20190106,23.50544217,
20190107,23.49837924,
20190108,23.4913163,
20190109,23.4807219,
20190110,23.47365897,
20190111,23.46306457,
20190112,23.4595331,
20190113,23.45600164,
20190114,23.45247017,
20190115,23.4489387,
20190116,23.44540724,
20190117,23.4383443,
20190118,23.43481284,
20190119,23.4277499,
20190120,23.42421844,
20190121,23.4171555,
20190122,23.41362404,
20190123,23.41009257,
20190124,23.40302964,
20190125,23.3959667,
20190126,23.39243524,
20190127,23.3853723,
20190128,23.37830937,
20190129,23.37124644,
20190130,23.3641835,
20190131,23.35712057,
20190201,23.35005764,
20190202,23.3429947,
20190203,23.33593177,
20190204,23.32886884,
20190205,23.3218059,
20190206,23.31474297,
20190207,23.3112115,
20190208,23.3112115,
20190209,23.30414857,
20190210,23.29708564,
20190211,23.29708564,
20190212,23.2900227,
20190213,23.28295977,
20190214,23.27589684,
20190215,23.2688339,
20190216,23.26177097,
20190217,23.25470804,
20190218,23.24411364,
20190219,23.2370507,
20190220,23.22998777,
20190221,23.18054724,
20190222,23.0993235,
20190223,23.02163124,
20190224,22.93334457,
20190225,22.8450579,
20190226,22.75323977,
20190227,22.6437643,
20190228,22.53428884,
20190301,22.42481337,
20190302,22.3153379,
20190303,22.19526804,
20190304,22.06460377,
20190305,21.9551283,
20190306,21.84565284,
20190307,21.73617737,
20190308,21.6690795,
20190309,21.66554804,
20190310,21.6584851,
20190311,20.2070523,
20190312,18.74149363,
20190313,17.21236856,
20190314,16.77093523,
20190315,16.47429203,
20190316,16.19530616,
20190317,15.91278883,
20190318,15.38660029,
20190319,15.03698509,
20190320,14.66971256,
20190321,14.48607629,
20190322,14.33422322,
20190323,14.15411842,
20190324,13.93869896,
20190325,13.64558722,
20190326,13.38779016,
20190327,13.10527282,
20190328,12.92163655,
20190329,12.76272055,
20190330,12.57555282,
20190331,12.43782562,
20190401,12.28597255,
20190402,12.13765095,
20190403,11.97873495,
20190404,11.77390989,
20190405,11.53730162,
20190406,11.18768642,
20190407,10.53436508,
20190408,9.238316815,
20190409,8.574401081,
20190410,7.945800013,
20190411,7.352513612,
20190412,6.621500011,
20190413,6.286010677,
20190414,6.04940241,
20190415,5.625626409,
20190416,5.396081075,
20190417,5.205381875,
20190418,5.039402942,
20190419,4.838109341,
20190420,4.590906674,
20190421,4.492025607,
20190422,4.407270407,
20190423,4.30838934,
20190424,4.20244534,
20190425,4.07531254,
20190426,3.951711206,
20190427,3.81045254,
20190428,3.669193873,
20190429,3.516987659,
20190430,3.401508699,
20190501,3.278966805,
20190502,3.154659178,
20190503,3.030351552,
20190504,2.906043925,
20190505,2.781383151,
20190506,2.656722378,
20190507,2.533474191,
20190508,2.409519711,
20190509,2.409872857,
20190510,2.410226004,
20190511,2.410932297,
20190512,2.411638591,
20190513,2.414463764,
20190514,2.381621124,
20190515,2.265789017,
20190516,2.20504779,
20190517,2.140775097,
20190518,2.075089817,
20190519,2.003047897,
20190520,1.954313657,
20190521,1.908757736,
20190522,1.86390811,
20190523,1.808464083,
20190524,1.702520083,
20190525,1.566558616,
20190526,1.438366376,
20190527,1.341251042,
20190528,1.166090295,
20190529,0.997639335,
20190530,0.828482081,
20190531,0.743373735,
20190601,0.658971681,
20190602,0.573510188,
20190603,0.488048694,
20190604,0.462975281,
20190605,0.437548721,
20190606,0.387755041,
20190607,0.268885872,
20190608,0.151146774,
20190609,0.032666067,
20190610,0,
20190611,0,
20190612,0,
20190613,0,
20190614,0,
20190615,0,
20190616,0,
20190617,0,
20190618,0,
20190619,0,
20190620,0,
20190621,0,
20190622,0,
20190623,0,
20190624,0,
20190625,0,
20190626,0,
20190627,0,
20190628,0,
20190629,0,
20190630,0,
20190701,0,
20190702,0,
20190703,0,
20190704,0,
20190705,0,
20190706,0.038033896,
20190707,0,
20190708,0,
20190709,0,
20190710,0,
20190711,0,
20190712,0,
20190713,0,
20190714,0,
20190715,0,
20190716,0,
20190717,0,
20190718,0,
20190719,0,
20190720,0,
20190721,0.005198319,
20190722,0.015199433,
20190723,0.08846324,
20190724,0.100011136,
20190725,0.094855195,
20190726,0.073066045,
20190727,0.044249277,
20190728,0.015538453,
20190729,0,
20190730,0,
20190731,0,
20190801,0.005671535,
20190802,0.029272327,
20190803,0.053077944,
20190804,0.084437368,
20190805,0.286472577,
20190806,0.512415814,
20190807,1.022712748,
20190808,2.035890537,
20190809,3.199861952,
20190810,4.453179474,
20190811,4.944053341,
20190812,5.078249075,
20190813,5.184193075,
20190814,5.244228009,
20190815,5.381955209,
20190816,5.445521609,
20190817,5.523213876,
20190818,5.579717342,
20190819,5.636220809,
20190820,5.692724276,
20190821,5.749227743,
20190822,5.805731209,
20190823,5.865766143,
20190824,5.929332543,
20190825,5.98583601,
20190826,6.045870943,
20190827,6.353108544,
20190828,6.444926677,
20190829,6.512024544,
20190830,6.582653877,
20190831,6.642688811,
20190901,6.706255211,
20190902,6.791010411,
20190903,6.861639744,
20190904,6.974646678,
20190905,7.250101078,
20190906,7.451394679,
20190907,7.596184812,
20190908,7.719786146,
20190909,7.843387479,
20190910,7.921079746,
20190911,7.995240546,
20190912,8.09765308,
20190913,8.19300268,
20190914,8.270694947,
20190915,8.344855747,
20190916,8.41548508,
20190917,8.482582947,
20190918,8.553212281,
20190919,8.616778681,
20190920,8.687408014,
20190921,8.754505881,
20190922,8.818072281,
20190923,8.906358948,
20190924,9.033491748,
20190925,9.107652548,
20190926,9.220659482,
20190927,9.294820282,
20190928,9.361918149,
20190929,9.421953082,
20190930,9.485519482,
20191001,9.549085882,
20191002,9.619715216,
20191003,9.690344549,
20191004,9.753910949,
20191005,9.817477349,
20191006,9.937547216,
20191007,10.20593868,
20191008,10.30481975,
20191009,10.37544908,
20191010,10.44960988,
20191011,10.51670775,
20191012,10.62971468,
20191013,10.70740695,
20191014,10.79922508,
20191015,10.86632295,
20191016,11.15590322,
20191017,11.30069335,
20191018,11.48432962,
20191019,11.64324562,
20191020,11.72093789,
20191021,11.81275602,
20191022,11.87985389,
20191023,11.93282589,
20191024,11.97873495,
20191025,12.07055309,
20191026,12.17649709,
20191027,12.24359495,
20191028,12.31069282,
20191029,12.37425922,
20191030,12.46607735,
20191031,12.52964375,
20191101,12.59674162,
20191102,12.65677655,
20191103,12.71328002,
20191104,12.77331495,
20191105,12.82981842,
20191106,12.88632189,
20191107,13.03464349,
20191108,13.09820989,
20191109,13.29244055,
20191110,13.38779016,
20191111,13.45135656,
20191112,13.51139149,
20191113,13.57142642,
20191114,13.62792989,
20191115,13.68443336,
20191116,13.74446829,
20191117,13.80097176,
20191118,13.85747522,
20191119,13.91044722,
20191120,13.95988776,
20191121,14.01992269,
20191122,14.06936322,
20191123,14.11880376,
20191124,14.16824429,
20191125,14.21415336,
20191126,14.25653096,
20191127,14.29890856,
20191128,14.34128616,
20191129,14.38366376,
20191130,14.42250989,
20191201,14.46488749,
20191202,14.55670562,
20191203,14.60614616,
20191204,14.64852376,
20191205,14.69090136,
20191206,14.73327896,
20191207,14.77212509,
20191208,14.81097122,
20191209,14.84628589,
20191210,14.88513202,
20191211,14.91691522,
20191212,14.95222989,
20191213,14.98754456,
20191214,15.02285922,
20191215,15.05464242,
20191216,15.08642562,
20191217,15.11820882,
20191218,15.14646056,
20191219,15.17471229,
20191220,15.20296402,
20191221,15.23121576,
20191222,15.25946749,
20191223,15.28418776,
20191224,15.30890802,
20191225,15.33362829,
20191226,15.35834856,
20191227,15.38306882,
20191228,15.41485203,
20191229,15.43604083,
20191230,15.45722963,
20191231,15.47841843,
20200101,15.49607576,
20200102,15.51726456,
20200103,15.53845336,
20200104,15.55611069,
20200105,15.57376803,
20200106,15.59142536,
20200107,15.60555123,
20200108,15.62320856,
20200109,15.63733443,
20200110,15.65499176,
20200111,15.66911763,
20200112,15.68677496,
20200113,15.70090083,
20200114,15.71855816,
20200115,15.73268403,
20200116,15.74680989,
20200117,15.76093576,
20200118,15.77859309,
20200119,15.78918749,
20200120,15.80331336,
20200121,15.81743923,
20200122,15.82803363,
20200123,15.84215949,
20200124,15.85275389,
20200125,15.86334829,
20200126,15.87394269,
20200127,15.88453709,
20200128,15.89513149,
20200129,15.90572589,
20200130,15.91278883,
20200131,15.92338323,
20200201,15.93044616,
20200202,15.93044616,
20200203,15.93397763,
20200204,15.93750909,
20200205,15.94104056,
20200206,15.94104056,
20200207,15.94104056,
20200208,15.94457203,
20200209,15.91632029,
20200210,15.91278883,
20200211,15.90572589,
20200212,15.90219443,
20200213,15.89513149,
20200214,15.89160003,
20200215,15.88453709,
20200216,15.82097069,
20200217,15.68677496,
20200218,15.61261416,
20200219,15.51020163,
20200220,15.27359336,
20200221,14.80037682,
20200222,13.93516749,
20200223,13.72327949,
20200224,13.58202082,
20200225,13.46901389,
20200226,13.35953842,
20200227,13.24653149,
20200228,13.08408402,
20200229,12.86866455,
20200301,12.73800029,
20200302,12.59321015,
20200303,12.42723122,
20200304,12.31775575,
20200305,12.21887469,
20200306,12.10586775,
20200307,11.96107762,
20200308,11.85160215,
20200309,11.72446935,
20200310,11.58674215,
20200311,11.43135762,
20200312,11.28656748,
20200313,11.11705708,
20200314,10.97579842,
20200315,10.82747682,
20200316,10.67562375,
20200317,10.60852588,
20200318,10.52023922,
20200319,10.43195255,
20200320,10.32600855,
20200321,10.22712748,
20200322,10.13177788,
20200323,9.994050683,
20200324,9.870449349,
20200325,9.775099749,
20200326,9.672687216,
20200327,9.566743216,
20200328,9.464330682,
20200329,9.361918149,
20200330,9.259505615,
20200331,9.128841348,
20200401,8.577932547,
20200402,7.511429612,
20200403,7.034681611,
20200404,6.674472011,
20200405,6.494367211,
20200406,6.38842321,
20200407,6.328388277,
20200408,6.211849877,
20200409,6.10237441,
20200410,5.992898943,
20200411,5.886954943,
20200412,5.773948009,
20200413,5.632689342,
20200414,5.523213876,
20200415,5.396081075,
20200416,5.233633608,
20200417,5.085312008,
20200418,4.933458941,
20200419,4.785137341,
20200420,4.636815741,
20200421,4.484962674,
20200422,4.386081607,
20200423,4.25541734,
20200424,4.18125654,
20200425,4.11769014,
20200426,3.91639654,
20200427,3.700977073,
20200428,3.577375739,
20200429,3.461190486,
20200430,3.343239499,
20200501,3.212928379,
20200502,3.084382992,
20200503,2.957250191,
20200504,2.829411098,
20200505,2.723820244,
20200506,2.641537071,
20200507,2.557135017,
20200508,2.449425284,
20200509,2.303928857,
20200510,2.240362457,
20200511,2.094512883,
20200512,1.927827656,
20200513,1.760436136,
20200514,1.604698456,
20200515,1.454257976,
20200516,1.300639175,
20200517,1.137132269,
20200518,0.986338642,
20200519,0.833426135,
20200520,0.707352775,
20200521,0.580573121,
20200522,0.447083681,
20200523,0.310380606,
20200524,0.167109003,
20200525,0.02687093,
20200526,0,
20200527,0,
20200528,0,
20200529,0,
20200530,0,
20200531,0,
20200601,0,
20200602,0,
20200603,0,
20200604,0,
20200605,0,
20200606,0,
20200607,0,
20200608,0,
20200609,0,
20200610,0,
20200611,0,
20200612,0,
20200613,0,
20200614,0,
20200615,0,
20200616,0,
20200617,0,
20200618,0,
20200619,0,
20200620,0,
20200621,0,
20200622,0,
20200623,0,
20200624,0,
20200625,0,
20200626,0,
20200627,0,
20200628,0.006416675,
20200629,0.018208242,
20200630,0.032478899,
20200701,0.041494733,
20200702,0.050288085,
20200703,0.133807272,
20200704,0.19281808,
20200705,0.213159328,
20200706,0.228874355,
20200707,0.246955464,
20200708,0.263941819,
20200709,0.280115937,
20200710,0.296290054,
20200711,0.312428857,
20200712,0.328638289,
20200713,0.345271497,
20200714,0.361975334,
20200715,0.379279521,
20200716,0.443199067,
20200717,0.574216481,
20200718,0.648024134,
20200719,0.680160481,
20200720,0.705940188,
20200721,0.730660455,
20200722,0.754321281,
20200723,0.779041548,
20200724,0.805174401,
20200725,0.830600961,
20200726,0.855321228,
20200727,0.880041495,
20200728,0.905114908,
20200729,0.929835175,
20200730,0.955261735,
20200731,0.979982002,
20200801,1.006821148,
20200802,1.033307148,
20200803,1.162911975,
20200804,1.414352402,
20200805,1.85755147,
20200806,2.460019684,
20200807,2.973141791,
20200808,3.192092725,
20200809,3.288854912,
20200810,3.355599632,
20200811,3.421991206,
20200812,3.487323339,
20200813,3.538529606,
20200814,3.584438672,
20200815,3.633879206,
20200816,3.683319739,
20200817,3.729228806,
20200818,3.785732273,
20200819,3.835172806,
20200820,3.881081873,
20200821,3.93758534,
20200822,3.987025873,
20200823,4.03293494,
20200824,4.082375473,
20200825,4.12828454,
20200826,4.174193607,
20200827,4.220102674,
20200828,4.262480274,
20200829,4.30838934,
20200830,4.354298407,
20200831,4.400207474,
20200901,4.446116541,
20200902,4.544997607,
20200903,4.608564007,
20200904,4.661536008,
20200905,4.735696808,
20200906,4.785137341,
20200907,4.936990408,
20200908,5.000556808,
20200909,5.099437875,
20200910,5.205381875,
20200911,5.265416809,
20200912,5.321920275,
20200913,5.392549609,
20200914,5.498493609,
20200915,5.562060009,
20200916,5.615032009,
20200917,5.668004009,
20200918,5.745696276,
20200919,5.805731209,
20200920,6.077654143,
20200921,6.45198961,
20200922,6.621500011,
20200923,6.702723744,
20200924,6.766290144,
20200925,6.826325078,
20200926,6.886360011,
20200927,6.946394945,
20200928,7.002898411,
20200929,7.069996278,
20200930,7.130031212,
20201001,7.186534678,
20201002,7.239506678,
20201003,7.292478679,
20201004,7.345450679,
20201005,7.401954145,
20201006,7.451394679,
20201007,7.507898146,
20201008,7.560870146,
20201009,7.613842146,
20201010,7.666814146,
20201011,7.723317613,
20201012,7.776289613,
20201013,7.843387479,
20201014,7.899890946,
20201015,7.977583213,
20201016,8.030555213,
20201017,8.079995746,
20201018,8.132967747,
20201019,8.274226413,
20201020,8.334261347,
20201021,8.387233347,
20201022,8.46845708,
20201023,8.528492014,
20201024,8.581464014,
20201025,8.627373081,
20201026,8.676813614,
20201027,8.722722681,
20201028,8.768631748,
20201029,8.814540814,
20201030,8.856918414,
20201031,8.899296014,
20201101,8.941673615,
20201102,8.987582681,
20201103,9.040554681,
20201104,9.082932281,
20201105,9.125309881,
20201106,9.171218948,
20201107,9.213596548,
20201108,9.252442682,
20201109,9.291288815,
20201110,9.330134948,
20201111,9.365449615,
20201112,9.400764282,
20201113,9.436078949,
20201114,9.474925082,
20201115,9.510239749,
20201116,9.545554415,
20201117,9.577337616,
20201118,9.609120816,
20201119,9.640904016,
20201120,9.672687216,
20201121,9.700938949,
20201122,9.729190682,
20201123,9.757442416,
20201124,9.785694149,
20201125,9.813945883,
20201126,9.842197616,
20201127,9.866917883,
20201128,9.891638149,
20201129,9.916358416,
20201130,9.941078683,
20201201,9.96579895,
20201202,9.98698775,
20201203,10.01170802,
20201204,10.03289682,
20201205,10.05408562,
20201206,10.08233735,
20201207,10.10352615,
20201208,10.12471495,
20201209,10.14590375,
20201210,10.16356108,
20201211,10.18474988,
20201212,10.20240722,
20201213,10.22006455,
20201214,10.23419042,
20201215,10.25184775,
20201216,10.26950508,
20201217,10.28363095,
20201218,10.30128828,
20201219,10.31541415,
20201220,10.32954002,
20201221,10.34366588,
20201222,10.35779175,
20201223,10.36838615,
20201224,10.38957495,
20201225,10.40370082,
20201226,10.41429522,
20201227,10.42842108,
20201228,10.43901548,
20201229,10.45314135,
20201230,10.46373575,
20201231,10.47433015,
